alpha.liquid,alpha.vapour,p,p_rgh,Points_Magnitude,powerDensity,rho,rhoCool,T.interface,T.liquid,T.vapour,U.liquid_0,U.liquid_1,U.liquid_2,U.liquid_Magnitude,U.vapour_0,U.vapour_1,U.vapour_2
nan,nan,nan,nan,0,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3905,0.0439925,1.47514e+07,1.47514e+07,1.19667,nan,nan,nan,613.945,612.666,613.959,5.38847,0,0,5.38847,7.49635,0,0
0.390152,0.0443408,1.47514e+07,1.47514e+07,1.19833,nan,nan,nan,613.944,612.678,613.959,5.39294,0,0,5.39294,7.50974,0,0
0.389803,0.0446891,1.47513e+07,1.47513e+07,1.19998,nan,nan,nan,613.944,612.691,613.959,5.39742,0,0,5.39742,7.52313,0,0
0.389455,0.0450373,1.47512e+07,1.47512e+07,1.20164,nan,nan,nan,613.944,612.703,613.959,5.40189,0,0,5.40189,7.53652,0,0
0.389107,0.0453856,1.47512e+07,1.47512e+07,1.20329,nan,nan,nan,613.943,612.716,613.958,5.40637,0,0,5.40637,7.54992,0,0
0.388759,0.0457338,1.47511e+07,1.47511e+07,1.20495,nan,nan,nan,613.943,612.728,613.958,5.41084,0,0,5.41084,7.56331,0,0
0.38841,0.0460821,1.4751e+07,1.4751e+07,1.2066,nan,nan,nan,613.942,612.74,613.958,5.41532,0,0,5.41532,7.5767,0,0
0.388062,0.0464303,1.4751e+07,1.4751e+07,1.20826,nan,nan,nan,613.942,612.753,613.958,5.4198,0,0,5.4198,7.59009,0,0
0.387714,0.0467786,1.47509e+07,1.47509e+07,1.20991,nan,nan,nan,613.942,612.765,613.958,5.42427,0,0,5.42427,7.60348,0,0
0.387363,0.0471292,1.47508e+07,1.47508e+07,1.21157,nan,nan,nan,613.941,612.777,613.957,5.4288,0,0,5.4288,7.61704,0,0
0.38701,0.0474826,1.47507e+07,1.47507e+07,1.21322,nan,nan,nan,613.941,612.789,613.957,5.4334,0,0,5.4334,7.6308,0,0
0.386656,0.047836,1.47507e+07,1.47507e+07,1.21488,nan,nan,nan,613.941,612.8,613.957,5.43799,0,0,5.43799,7.64456,0,0
0.386303,0.0481895,1.47506e+07,1.47506e+07,1.21653,nan,nan,nan,613.94,612.811,613.957,5.44259,0,0,5.44259,7.65833,0,0
0.38595,0.0485429,1.47505e+07,1.47505e+07,1.21819,nan,nan,nan,613.94,612.823,613.956,5.44718,0,0,5.44718,7.67209,0,0
0.385596,0.0488964,1.47505e+07,1.47505e+07,1.21984,nan,nan,nan,613.94,612.834,613.956,5.45178,0,0,5.45178,7.68585,0,0
0.385243,0.0492498,1.47504e+07,1.47504e+07,1.2215,nan,nan,nan,613.939,612.846,613.956,5.45637,0,0,5.45637,7.69962,0,0
0.384889,0.0496032,1.47503e+07,1.47503e+07,1.22316,nan,nan,nan,613.939,612.857,613.956,5.46097,0,0,5.46097,7.71338,0,0
0.384536,0.0499567,1.47503e+07,1.47503e+07,1.22481,nan,nan,nan,613.938,612.869,613.956,5.46556,0,0,5.46556,7.72714,0,0
0.384182,0.0503101,1.47502e+07,1.47502e+07,1.22647,nan,nan,nan,613.938,612.88,613.955,5.47016,0,0,5.47016,7.7409,0,0
0.383829,0.0506635,1.47501e+07,1.47501e+07,1.22812,nan,nan,nan,613.938,612.892,613.955,5.47475,0,0,5.47475,7.75467,0,0
0.383475,0.0510169,1.475e+07,1.475e+07,1.22978,nan,nan,nan,613.937,612.903,613.955,5.47935,0,0,5.47935,7.76843,0,0
0.383122,0.0513704,1.475e+07,1.475e+07,1.23143,nan,nan,nan,613.937,612.914,613.955,5.48394,0,0,5.48394,7.78219,0,0
0.382768,0.0517239,1.47499e+07,1.47499e+07,1.23309,nan,nan,nan,613.937,612.926,613.954,5.48854,0,0,5.48854,7.79597,0,0
0.382411,0.052081,1.47498e+07,1.47498e+07,1.23474,nan,nan,nan,613.936,612.936,613.954,5.49324,0,0,5.49324,7.8101,0,0
0.382054,0.0524381,1.47497e+07,1.47497e+07,1.2364,nan,nan,nan,613.936,612.947,613.954,5.49794,0,0,5.49794,7.82424,0,0
0.381697,0.0527952,1.47497e+07,1.47497e+07,1.23805,nan,nan,nan,613.935,612.957,613.954,5.50265,0,0,5.50265,7.83837,0,0
0.38134,0.0531522,1.47496e+07,1.47496e+07,1.23971,nan,nan,nan,613.935,612.968,613.954,5.50735,0,0,5.50735,7.85251,0,0
0.380983,0.0535093,1.47495e+07,1.47495e+07,1.24136,nan,nan,nan,613.934,612.978,613.953,5.51205,0,0,5.51205,7.86664,0,0
0.380626,0.0538664,1.47495e+07,1.47495e+07,1.24302,nan,nan,nan,613.934,612.989,613.953,5.51675,0,0,5.51675,7.88078,0,0
0.380269,0.0542235,1.47494e+07,1.47494e+07,1.24467,nan,nan,nan,613.934,612.999,613.953,5.52145,0,0,5.52145,7.89491,0,0
0.379912,0.0545806,1.47493e+07,1.47493e+07,1.24633,nan,nan,nan,613.933,613.01,613.953,5.52615,0,0,5.52615,7.90905,0,0
0.379555,0.0549376,1.47492e+07,1.47492e+07,1.24798,nan,nan,nan,613.933,613.02,613.953,5.53085,0,0,5.53085,7.92318,0,0
0.379198,0.0552947,1.47492e+07,1.47492e+07,1.24964,nan,nan,nan,613.932,613.031,613.952,5.53555,0,0,5.53555,7.93732,0,0
0.378841,0.0556518,1.47491e+07,1.47491e+07,1.25129,nan,nan,nan,613.932,613.041,613.952,5.54025,0,0,5.54025,7.95145,0,0
0.378483,0.0560089,1.4749e+07,1.4749e+07,1.25295,nan,nan,nan,613.932,613.051,613.952,5.54495,0,0,5.54495,7.96559,0,0
0.378126,0.056366,1.47489e+07,1.47489e+07,1.2546,nan,nan,nan,613.931,613.062,613.952,5.54966,0,0,5.54966,7.97972,0,0
0.377768,0.0567244,1.47489e+07,1.47489e+07,1.25626,nan,nan,nan,613.931,613.072,613.951,5.55441,0,0,5.55441,7.99408,0,0
0.377409,0.0570837,1.47488e+07,1.47488e+07,1.25791,nan,nan,nan,613.93,613.081,613.951,5.5592,0,0,5.5592,8.00858,0,0
0.377049,0.057443,1.47487e+07,1.47487e+07,1.25957,nan,nan,nan,613.93,613.091,613.951,5.564,0,0,5.564,8.02309,0,0
0.37669,0.0578023,1.47486e+07,1.47486e+07,1.26122,nan,nan,nan,613.929,613.101,613.951,5.56879,0,0,5.56879,8.03759,0,0
0.376331,0.0581616,1.47485e+07,1.47485e+07,1.26288,nan,nan,nan,613.929,613.11,613.95,5.57358,0,0,5.57358,8.05209,0,0
0.375971,0.0585209,1.47485e+07,1.47485e+07,1.26453,nan,nan,nan,613.929,613.12,613.95,5.57837,0,0,5.57837,8.0666,0,0
0.375612,0.0588802,1.47484e+07,1.47484e+07,1.26619,nan,nan,nan,613.928,613.129,613.95,5.58317,0,0,5.58317,8.0811,0,0
0.375253,0.0592395,1.47483e+07,1.47483e+07,1.26784,nan,nan,nan,613.928,613.139,613.95,5.58796,0,0,5.58796,8.0956,0,0
0.374893,0.0595988,1.47482e+07,1.47482e+07,1.2695,nan,nan,nan,613.927,613.148,613.949,5.59275,0,0,5.59275,8.1101,0,0
0.374534,0.0599581,1.47481e+07,1.47481e+07,1.27115,nan,nan,nan,613.927,613.158,613.949,5.59754,0,0,5.59754,8.1246,0,0
0.374175,0.0603173,1.47481e+07,1.47481e+07,1.27281,nan,nan,nan,613.926,613.167,613.949,5.60233,0,0,5.60233,8.13911,0,0
0.373815,0.0606766,1.4748e+07,1.4748e+07,1.27446,nan,nan,nan,613.926,613.177,613.948,5.60713,0,0,5.60713,8.15361,0,0
0.373456,0.061036,1.47479e+07,1.47479e+07,1.27612,nan,nan,nan,613.925,613.187,613.948,5.61192,0,0,5.61192,8.16811,0,0
0.373097,0.0613954,1.47478e+07,1.47478e+07,1.27777,nan,nan,nan,613.925,613.196,613.948,5.61673,0,0,5.61673,8.18268,0,0
0.372736,0.0617556,1.47477e+07,1.47477e+07,1.27943,nan,nan,nan,613.924,613.205,613.948,5.6216,0,0,5.6216,8.19754,0,0
0.372376,0.0621158,1.47477e+07,1.47477e+07,1.28109,nan,nan,nan,613.924,613.214,613.947,5.62647,0,0,5.62647,8.2124,0,0
0.372016,0.062476,1.47476e+07,1.47476e+07,1.28274,nan,nan,nan,613.924,613.222,613.947,5.63133,0,0,5.63133,8.22726,0,0
0.371656,0.0628361,1.47475e+07,1.47475e+07,1.2844,nan,nan,nan,613.923,613.231,613.947,5.6362,0,0,5.6362,8.24213,0,0
0.371296,0.0631963,1.47474e+07,1.47474e+07,1.28605,nan,nan,nan,613.923,613.24,613.947,5.64107,0,0,5.64107,8.25699,0,0
0.370935,0.0635565,1.47473e+07,1.47473e+07,1.28771,nan,nan,nan,613.922,613.248,613.946,5.64594,0,0,5.64594,8.27185,0,0
0.370575,0.0639167,1.47472e+07,1.47472e+07,1.28936,nan,nan,nan,613.922,613.257,613.946,5.65081,0,0,5.65081,8.28671,0,0
0.370215,0.0642769,1.47471e+07,1.47471e+07,1.29102,nan,nan,nan,613.921,613.266,613.946,5.65568,0,0,5.65568,8.30157,0,0
0.369855,0.0646371,1.47471e+07,1.47471e+07,1.29267,nan,nan,nan,613.921,613.275,613.946,5.66055,0,0,5.66055,8.31643,0,0
0.369495,0.0649973,1.4747e+07,1.4747e+07,1.29433,nan,nan,nan,613.92,613.283,613.945,5.66542,0,0,5.66542,8.3313,0,0
0.369135,0.0653574,1.47469e+07,1.47469e+07,1.29598,nan,nan,nan,613.92,613.292,613.945,5.67029,0,0,5.67029,8.34616,0,0
0.368774,0.0657176,1.47468e+07,1.47468e+07,1.29764,nan,nan,nan,613.92,613.301,613.945,5.67516,0,0,5.67516,8.36102,0,0
0.368414,0.0660778,1.47467e+07,1.47467e+07,1.29929,nan,nan,nan,613.919,613.309,613.945,5.68003,0,0,5.68003,8.37588,0,0
0.368054,0.0664379,1.47466e+07,1.47466e+07,1.30095,nan,nan,nan,613.919,613.318,613.944,5.68495,0,0,5.68495,8.391,0,0
0.367694,0.0667979,1.47465e+07,1.47465e+07,1.3026,nan,nan,nan,613.918,613.325,613.944,5.68988,0,0,5.68988,8.4062,0,0
0.367334,0.0671578,1.47465e+07,1.47465e+07,1.30426,nan,nan,nan,613.918,613.333,613.944,5.69482,0,0,5.69482,8.4214,0,0
0.366974,0.0675178,1.47464e+07,1.47464e+07,1.30591,nan,nan,nan,613.917,613.341,613.943,5.69975,0,0,5.69975,8.4366,0,0
0.366614,0.0678778,1.47463e+07,1.47463e+07,1.30757,nan,nan,nan,613.917,613.349,613.943,5.70468,0,0,5.70468,8.4518,0,0
0.366254,0.0682378,1.47462e+07,1.47462e+07,1.30922,nan,nan,nan,613.916,613.357,613.943,5.70962,0,0,5.70962,8.467,0,0
0.365894,0.0685978,1.47461e+07,1.47461e+07,1.31088,nan,nan,nan,613.916,613.365,613.943,5.71455,0,0,5.71455,8.48221,0,0
0.365534,0.0689578,1.4746e+07,1.4746e+07,1.31253,nan,nan,nan,613.915,613.372,613.943,5.71949,0,0,5.71949,8.49741,0,0
0.365174,0.0693178,1.47459e+07,1.47459e+07,1.31419,nan,nan,nan,613.915,613.38,613.942,5.72442,0,0,5.72442,8.51261,0,0
0.364814,0.0696777,1.47458e+07,1.47458e+07,1.31584,nan,nan,nan,613.914,613.388,613.942,5.72936,0,0,5.72936,8.52781,0,0
0.364454,0.0700377,1.47457e+07,1.47457e+07,1.3175,nan,nan,nan,613.914,613.396,613.942,5.73429,0,0,5.73429,8.54301,0,0
0.364094,0.0703977,1.47456e+07,1.47456e+07,1.31915,nan,nan,nan,613.913,613.404,613.941,5.73922,0,0,5.73922,8.55821,0,0
0.363734,0.0707577,1.47456e+07,1.47456e+07,1.32081,nan,nan,nan,613.913,613.412,613.941,5.74416,0,0,5.74416,8.57341,0,0
0.363374,0.0711179,1.47455e+07,1.47455e+07,1.32246,nan,nan,nan,613.912,613.419,613.941,5.74911,0,0,5.74911,8.58874,0,0
0.363013,0.0714786,1.47454e+07,1.47454e+07,1.32412,nan,nan,nan,613.912,613.426,613.941,5.75411,0,0,5.75411,8.6043,0,0
0.362653,0.0718393,1.47453e+07,1.47453e+07,1.32577,nan,nan,nan,613.911,613.433,613.94,5.75911,0,0,5.75911,8.61987,0,0
0.362292,0.0722,1.47452e+07,1.47452e+07,1.32743,nan,nan,nan,613.911,613.44,613.94,5.76411,0,0,5.76411,8.63543,0,0
0.361931,0.0725606,1.47451e+07,1.47451e+07,1.32908,nan,nan,nan,613.91,613.447,613.94,5.7691,0,0,5.7691,8.651,0,0
0.361571,0.0729213,1.4745e+07,1.4745e+07,1.33074,nan,nan,nan,613.91,613.454,613.939,5.7741,0,0,5.7741,8.66657,0,0
0.36121,0.073282,1.47449e+07,1.47449e+07,1.33239,nan,nan,nan,613.909,613.461,613.939,5.7791,0,0,5.7791,8.68213,0,0
0.360849,0.0736427,1.47448e+07,1.47448e+07,1.33405,nan,nan,nan,613.909,613.468,613.939,5.7841,0,0,5.7841,8.6977,0,0
0.360489,0.0740034,1.47447e+07,1.47447e+07,1.33571,nan,nan,nan,613.908,613.475,613.939,5.78909,0,0,5.78909,8.71327,0,0
0.360128,0.074364,1.47446e+07,1.47446e+07,1.33736,nan,nan,nan,613.908,613.482,613.938,5.79409,0,0,5.79409,8.72883,0,0
0.359767,0.0747247,1.47445e+07,1.47445e+07,1.33902,nan,nan,nan,613.907,613.489,613.938,5.79909,0,0,5.79909,8.7444,0,0
0.359407,0.0750854,1.47444e+07,1.47444e+07,1.34067,nan,nan,nan,613.907,613.496,613.938,5.80409,0,0,5.80409,8.75996,0,0
0.359046,0.0754461,1.47444e+07,1.47444e+07,1.34233,nan,nan,nan,613.907,613.503,613.937,5.80908,0,0,5.80908,8.77553,0,0
0.358685,0.0758068,1.47443e+07,1.47443e+07,1.34398,nan,nan,nan,613.906,613.509,613.937,5.81408,0,0,5.81408,8.7911,0,0
0.358324,0.076168,1.47442e+07,1.47442e+07,1.34564,nan,nan,nan,613.906,613.515,613.937,5.81914,0,0,5.81914,8.80707,0,0
0.357963,0.0765293,1.47441e+07,1.47441e+07,1.34729,nan,nan,nan,613.905,613.521,613.936,5.8242,0,0,5.8242,8.82309,0,0
0.357602,0.0768906,1.4744e+07,1.4744e+07,1.34895,nan,nan,nan,613.904,613.527,613.936,5.82927,0,0,5.82927,8.8391,0,0
0.35724,0.0772519,1.47439e+07,1.47439e+07,1.3506,nan,nan,nan,613.904,613.533,613.936,5.83433,0,0,5.83433,8.85512,0,0
0.356879,0.0776132,1.47438e+07,1.47438e+07,1.35226,nan,nan,nan,613.903,613.539,613.936,5.83939,0,0,5.83939,8.87113,0,0
0.356518,0.0779746,1.47437e+07,1.47437e+07,1.35391,nan,nan,nan,613.903,613.545,613.935,5.84446,0,0,5.84446,8.88715,0,0
0.356156,0.0783359,1.47436e+07,1.47436e+07,1.35557,nan,nan,nan,613.902,613.551,613.935,5.84952,0,0,5.84952,8.90316,0,0
0.355795,0.0786972,1.47435e+07,1.47435e+07,1.35722,nan,nan,nan,613.902,613.557,613.935,5.85458,0,0,5.85458,8.91918,0,0
0.355434,0.0790585,1.47434e+07,1.47434e+07,1.35888,nan,nan,nan,613.901,613.563,613.934,5.85964,0,0,5.85964,8.93519,0,0
0.355073,0.0794198,1.47433e+07,1.47433e+07,1.36053,nan,nan,nan,613.901,613.569,613.934,5.86471,0,0,5.86471,8.95121,0,0
0.354711,0.0797811,1.47432e+07,1.47432e+07,1.36219,nan,nan,nan,613.9,613.575,613.934,5.86977,0,0,5.86977,8.96722,0,0
0.35435,0.0801424,1.47431e+07,1.47431e+07,1.36384,nan,nan,nan,613.9,613.581,613.933,5.87483,0,0,5.87483,8.98323,0,0
0.353989,0.0805038,1.4743e+07,1.4743e+07,1.3655,nan,nan,nan,613.899,613.587,613.933,5.8799,0,0,5.8799,8.99925,0,0
0.353629,0.0808636,1.47429e+07,1.47429e+07,1.36715,nan,nan,nan,613.899,613.593,613.933,5.88498,0,0,5.88498,9.01547,0,0
0.353271,0.0812219,1.47428e+07,1.47428e+07,1.36881,nan,nan,nan,613.898,613.598,613.933,5.89009,0,0,5.89009,9.0319,0,0
0.352912,0.0815803,1.47427e+07,1.47427e+07,1.37046,nan,nan,nan,613.898,613.603,613.932,5.89519,0,0,5.89519,9.04833,0,0
0.352554,0.0819386,1.47426e+07,1.47426e+07,1.37212,nan,nan,nan,613.897,613.608,613.932,5.9003,0,0,5.9003,9.06476,0,0
0.352196,0.0822969,1.47425e+07,1.47425e+07,1.37377,nan,nan,nan,613.896,613.613,613.932,5.90541,0,0,5.90541,9.0812,0,0
0.351837,0.0826552,1.47424e+07,1.47424e+07,1.37543,nan,nan,nan,613.896,613.618,613.931,5.91051,0,0,5.91051,9.09763,0,0
0.351479,0.0830135,1.47423e+07,1.47423e+07,1.37708,nan,nan,nan,613.895,613.623,613.931,5.91562,0,0,5.91562,9.11406,0,0
0.351121,0.0833719,1.47422e+07,1.47422e+07,1.37874,nan,nan,nan,613.895,613.628,613.931,5.92073,0,0,5.92073,9.13049,0,0
0.350762,0.0837302,1.47421e+07,1.47421e+07,1.38039,nan,nan,nan,613.894,613.634,613.93,5.92583,0,0,5.92583,9.14693,0,0
0.350404,0.0840885,1.4742e+07,1.4742e+07,1.38205,nan,nan,nan,613.894,613.639,613.93,5.93094,0,0,5.93094,9.16336,0,0
0.350046,0.0844468,1.47419e+07,1.47419e+07,1.3837,nan,nan,nan,613.893,613.644,613.93,5.93605,0,0,5.93605,9.17979,0,0
0.349687,0.0848052,1.47418e+07,1.47418e+07,1.38536,nan,nan,nan,613.893,613.649,613.93,5.94115,0,0,5.94115,9.19622,0,0
0.349329,0.0851635,1.47416e+07,1.47416e+07,1.38701,nan,nan,nan,613.892,613.654,613.929,5.94626,0,0,5.94626,9.21265,0,0
0.348971,0.0855214,1.47415e+07,1.47415e+07,1.38867,nan,nan,nan,613.891,613.659,613.929,5.95136,0,0,5.95136,9.2291,0,0
0.348619,0.0858735,1.47414e+07,1.47414e+07,1.39033,nan,nan,nan,613.891,613.664,613.929,5.95647,0,0,5.95647,9.2458,0,0
0.348267,0.0862256,1.47413e+07,1.47413e+07,1.39198,nan,nan,nan,613.89,613.668,613.928,5.96158,0,0,5.96158,9.2625,0,0
0.347915,0.0865777,1.47412e+07,1.47412e+07,1.39364,nan,nan,nan,613.89,613.673,613.928,5.96669,0,0,5.96669,9.2792,0,0
0.347563,0.0869297,1.47411e+07,1.47411e+07,1.39529,nan,nan,nan,613.889,613.677,613.928,5.9718,0,0,5.9718,9.2959,0,0
0.347211,0.0872818,1.4741e+07,1.4741e+07,1.39695,nan,nan,nan,613.888,613.682,613.927,5.97691,0,0,5.97691,9.3126,0,0
0.346859,0.0876339,1.47409e+07,1.47409e+07,1.3986,nan,nan,nan,613.888,613.687,613.927,5.98202,0,0,5.98202,9.3293,0,0
0.346507,0.087986,1.47408e+07,1.47408e+07,1.40026,nan,nan,nan,613.887,613.691,613.927,5.98713,0,0,5.98713,9.346,0,0
0.346154,0.0883381,1.47407e+07,1.47407e+07,1.40191,nan,nan,nan,613.887,613.696,613.927,5.99224,0,0,5.99224,9.3627,0,0
0.345802,0.0886902,1.47406e+07,1.47406e+07,1.40357,nan,nan,nan,613.886,613.7,613.926,5.99734,0,0,5.99734,9.3794,0,0
0.34545,0.0890423,1.47405e+07,1.47405e+07,1.40522,nan,nan,nan,613.885,613.705,613.926,6.00245,0,0,6.00245,9.3961,0,0
0.345098,0.0893944,1.47404e+07,1.47404e+07,1.40688,nan,nan,nan,613.885,613.709,613.926,6.00756,0,0,6.00756,9.4128,0,0
0.344746,0.0897465,1.47402e+07,1.47402e+07,1.40853,nan,nan,nan,613.884,613.714,613.925,6.01267,0,0,6.01267,9.4295,0,0
0.344394,0.0900986,1.47401e+07,1.47401e+07,1.41019,nan,nan,nan,613.884,613.718,613.925,6.01778,0,0,6.01778,9.4462,0,0
0.344047,0.0904457,1.474e+07,1.474e+07,1.41184,nan,nan,nan,613.883,613.723,613.925,6.02287,0,0,6.02287,9.46301,0,0
0.343702,0.0907901,1.47399e+07,1.47399e+07,1.4135,nan,nan,nan,613.883,613.727,613.924,6.02795,0,0,6.02795,9.47986,0,0
0.343358,0.0911345,1.47398e+07,1.47398e+07,1.41515,nan,nan,nan,613.882,613.731,613.924,6.03303,0,0,6.03303,9.49672,0,0
0.343014,0.0914789,1.47397e+07,1.47397e+07,1.41681,nan,nan,nan,613.881,613.735,613.924,6.03811,0,0,6.03811,9.51358,0,0
0.342669,0.0918233,1.47396e+07,1.47396e+07,1.41846,nan,nan,nan,613.881,613.739,613.924,6.0432,0,0,6.0432,9.53044,0,0
0.342325,0.0921677,1.47395e+07,1.47395e+07,1.42012,nan,nan,nan,613.88,613.743,613.923,6.04828,0,0,6.04828,9.54729,0,0
0.34198,0.0925121,1.47394e+07,1.47394e+07,1.42177,nan,nan,nan,613.879,613.747,613.923,6.05336,0,0,6.05336,9.56415,0,0
0.341636,0.0928566,1.47392e+07,1.47392e+07,1.42343,nan,nan,nan,613.879,613.751,613.923,6.05844,0,0,6.05844,9.58101,0,0
0.341292,0.093201,1.47391e+07,1.47391e+07,1.42508,nan,nan,nan,613.878,613.755,613.922,6.06352,0,0,6.06352,9.59787,0,0
0.340947,0.0935454,1.4739e+07,1.4739e+07,1.42674,nan,nan,nan,613.877,613.76,613.922,6.0686,0,0,6.0686,9.61473,0,0
0.340603,0.0938898,1.47389e+07,1.47389e+07,1.42839,nan,nan,nan,613.877,613.764,613.922,6.07368,0,0,6.07368,9.63158,0,0
0.340258,0.0942342,1.47388e+07,1.47388e+07,1.43005,nan,nan,nan,613.876,613.768,613.922,6.07876,0,0,6.07876,9.64844,0,0
0.339914,0.0945786,1.47387e+07,1.47387e+07,1.4317,nan,nan,nan,613.875,613.772,613.921,6.08384,0,0,6.08384,9.6653,0,0
0.339571,0.0949211,1.47386e+07,1.47386e+07,1.43336,nan,nan,nan,613.875,613.776,613.921,6.08891,0,0,6.08891,9.68218,0,0
0.339235,0.095257,1.47385e+07,1.47385e+07,1.43501,nan,nan,nan,613.874,613.779,613.921,6.09395,0,0,6.09395,9.69915,0,0
0.338899,0.0955929,1.47383e+07,1.47383e+07,1.43667,nan,nan,nan,613.874,613.783,613.92,6.09898,0,0,6.09898,9.71613,0,0
0.338564,0.0959288,1.47382e+07,1.47382e+07,1.43832,nan,nan,nan,613.873,613.787,613.92,6.10402,0,0,6.10402,9.7331,0,0
0.338228,0.0962647,1.47381e+07,1.47381e+07,1.43998,nan,nan,nan,613.872,613.79,613.92,6.10905,0,0,6.10905,9.75007,0,0
0.337892,0.0966006,1.4738e+07,1.4738e+07,1.44163,nan,nan,nan,613.872,613.794,613.919,6.11409,0,0,6.11409,9.76704,0,0
0.337556,0.0969365,1.47379e+07,1.47379e+07,1.44329,nan,nan,nan,613.871,613.798,613.919,6.11912,0,0,6.11912,9.78401,0,0
0.33722,0.0972724,1.47377e+07,1.47377e+07,1.44494,nan,nan,nan,613.87,613.801,613.919,6.12416,0,0,6.12416,9.80098,0,0
0.336884,0.0976084,1.47376e+07,1.47376e+07,1.4466,nan,nan,nan,613.87,613.805,613.919,6.12919,0,0,6.12919,9.81796,0,0
0.336548,0.0979443,1.47375e+07,1.47375e+07,1.44826,nan,nan,nan,613.869,613.809,613.918,6.13423,0,0,6.13423,9.83493,0,0
0.336212,0.0982802,1.47374e+07,1.47374e+07,1.44991,nan,nan,nan,613.868,613.812,613.918,6.13926,0,0,6.13926,9.8519,0,0
0.335876,0.0986161,1.47373e+07,1.47373e+07,1.45157,nan,nan,nan,613.868,613.816,613.918,6.1443,0,0,6.1443,9.86887,0,0
0.33554,0.098952,1.47371e+07,1.47371e+07,1.45322,nan,nan,nan,613.867,613.82,613.917,6.14933,0,0,6.14933,9.88584,0,0
0.335204,0.0992879,1.4737e+07,1.4737e+07,1.45488,nan,nan,nan,613.867,613.823,613.917,6.15437,0,0,6.15437,9.90281,0,0
0.334876,0.0996158,1.47369e+07,1.47369e+07,1.45653,nan,nan,nan,613.866,613.827,613.917,6.15935,0,0,6.15935,9.91984,0,0
0.33455,0.0999417,1.47368e+07,1.47368e+07,1.45819,nan,nan,nan,613.865,613.83,613.916,6.16432,0,0,6.16432,9.93688,0,0
0.334225,0.100268,1.47367e+07,1.47367e+07,1.45984,nan,nan,nan,613.865,613.833,613.916,6.16929,0,0,6.16929,9.95391,0,0
0.333899,0.100593,1.47365e+07,1.47365e+07,1.4615,nan,nan,nan,613.864,613.837,613.916,6.17426,0,0,6.17426,9.97095,0,0
0.333573,0.100919,1.47364e+07,1.47364e+07,1.46315,nan,nan,nan,613.863,613.84,613.916,6.17923,0,0,6.17923,9.98799,0,0
0.333247,0.101245,1.47363e+07,1.47363e+07,1.46481,nan,nan,nan,613.863,613.844,613.915,6.1842,0,0,6.1842,10.005,0,0
0.332921,0.101571,1.47362e+07,1.47362e+07,1.46646,nan,nan,nan,613.862,613.847,613.915,6.18917,0,0,6.18917,10.0221,0,0
0.332595,0.101897,1.4736e+07,1.4736e+07,1.46812,nan,nan,nan,613.861,613.85,613.915,6.19414,0,0,6.19414,10.0391,0,0
0.332269,0.102223,1.47359e+07,1.47359e+07,1.46977,nan,nan,nan,613.861,613.854,613.914,6.19911,0,0,6.19911,10.0561,0,0
0.331943,0.102549,1.47358e+07,1.47358e+07,1.47143,nan,nan,nan,613.86,613.857,613.914,6.20408,0,0,6.20408,10.0732,0,0
0.331617,0.102875,1.47357e+07,1.47357e+07,1.47308,nan,nan,nan,613.859,613.861,613.914,6.20905,0,0,6.20905,10.0902,0,0
0.331291,0.103201,1.47355e+07,1.47355e+07,1.47474,nan,nan,nan,613.859,613.864,613.913,6.21402,0,0,6.21402,10.1073,0,0
0.330966,0.103527,1.47354e+07,1.47354e+07,1.47639,nan,nan,nan,613.858,613.867,613.913,6.21898,0,0,6.21898,10.1243,0,0
0.330644,0.103848,1.47353e+07,1.47353e+07,1.47805,nan,nan,nan,613.857,613.871,613.913,6.22392,0,0,6.22392,10.1413,0,0
0.330329,0.104163,1.47352e+07,1.47352e+07,1.4797,nan,nan,nan,613.857,613.874,613.913,6.2288,0,0,6.2288,10.1583,0,0
0.330015,0.104477,1.4735e+07,1.4735e+07,1.48136,nan,nan,nan,613.856,613.877,613.912,6.23369,0,0,6.23369,10.1754,0,0
0.3297,0.104792,1.47349e+07,1.47349e+07,1.48301,nan,nan,nan,613.855,613.881,613.912,6.23857,0,0,6.23857,10.1924,0,0
0.329386,0.105106,1.47348e+07,1.47348e+07,1.48467,nan,nan,nan,613.855,613.884,613.912,6.24345,0,0,6.24345,10.2094,0,0
0.329071,0.105421,1.47346e+07,1.47346e+07,1.48632,nan,nan,nan,613.854,613.887,613.911,6.24833,0,0,6.24833,10.2264,0,0
0.328757,0.105735,1.47345e+07,1.47345e+07,1.48798,nan,nan,nan,613.853,613.891,613.911,6.25321,0,0,6.25321,10.2434,0,0
0.328442,0.10605,1.47344e+07,1.47344e+07,1.48963,nan,nan,nan,613.853,613.894,613.911,6.2581,0,0,6.2581,10.2604,0,0
0.328128,0.106364,1.47343e+07,1.47343e+07,1.49129,nan,nan,nan,613.852,613.897,613.91,6.26298,0,0,6.26298,10.2774,0,0
0.327813,0.106679,1.47341e+07,1.47341e+07,1.49294,nan,nan,nan,613.851,613.901,613.91,6.26786,0,0,6.26786,10.2945,0,0
0.327499,0.106993,1.4734e+07,1.4734e+07,1.4946,nan,nan,nan,613.851,613.904,613.91,6.27274,0,0,6.27274,10.3115,0,0
0.327184,0.107308,1.47339e+07,1.47339e+07,1.49625,nan,nan,nan,613.85,613.907,613.91,6.27762,0,0,6.27762,10.3285,0,0
